name,utc,mjd,ra,dec,dm,flux,width,snr,z_est
FRB20190528,2019-03-03 17:32:52.987151,58545.73116883277,221.75476209366445,32.59442942367417,390.96062494996664,1.4482085717612498,2.5758920794741127,31.183836391254598,0.32580052079163885
FRB20190424,2019-03-05 00:38:39.167655,58547.02684221823,184.3998914925628,49.70438787069046,681.4175845514873,0.8566502836907739,2.7787556066205816,28.028381494865386,0.5678479871262394
FRB20190006,2019-03-05 14:26:14.380009,58547.601555324174,89.00318678514374,85.36505239249502,493.298034862967,12.485534839668158,3.9362260756400973,11.234651024949862,0.41108169571913916
FRB20190083,2019-03-11 14:18:48.403860,58553.596393563195,222.425006472437,43.07800020386314,607.2670514174904,7.234351648186853,3.4609827878867874,12.629709829989082,0.506055876181242
FRB20190032,2019-03-13 05:33:21.109151,58555.231494318876,60.13508684434195,38.36168808363452,544.7944463723641,1.1251799144561399,12.374605338149385,74.48688885165276,0.45399537197697004
FRB20190369,2019-03-17 22:48:53.953198,58559.95062445832,70.06410425547543,43.468905912086136,308.48387999510464,3.501553269609629,12.37456687078292,19.604664537485988,0.25706989999592056
FRB20190354,2019-03-19 06:32:48.054060,58561.27277840347,109.1790531243344,72.60361026032338,418.67709998207414,0.3,0.8555503516767815,32.129237606978606,0.3488975833183951
FRB20190374,2019-03-19 22:50:15.653525,58561.95157006395,276.94976171088234,42.43663729227457,667.0989105721586,1.7799857154964058,4.2242382983043445,10.988766895495177,0.5559157588101322
FRB20190436,2019-03-21 16:12:42.506104,58563.6754919688,125.89316270850584,64.76867926155255,617.6022596609288,10.47460357525854,1.6029600507941484,82.30157999979372,0.5146685497174407
FRB20190476,2019-03-22 19:22:25.396487,58564.80723838527,339.5073015880947,40.00640851952243,479.9080734085661,0.3,6.554411315070668,15.92268216658639,0.39992339450713843
FRB20190077,2019-03-23 01:53:36.411259,58565.078893648824,63.773924201058925,20.092638879158724,743.2620030717994,0.3,8.158910379286247,55.127971876615966,0.6193850025598329
FRB20190068,2019-03-23 15:11:27.297256,58565.63295482936,110.85477897282873,38.07277233897476,1528.6805577288228,2.3246873560428583,3.523963787642702,93.85374836850968,1.273900464774019
FRB20190586,2019-03-25 01:41:17.745704,58567.070344278975,359.40510410146186,80.31069844624164,163.4611557501271,2.572306943359379,4.927000331323263,46.45310273727761,0.13621762979177257
FRB20190109,2019-03-26 07:01:55.309082,58568.29300126252,274.4226485195817,44.13157642097886,596.8802116919711,2.003313904881553,8.880940409038807,26.187507886532853,0.4974001764099759
FRB20190497,2019-03-27 02:51:58.533983,58569.11942747666,337.45970393896283,56.33699713725734,458.79404185666147,12.042834799983233,3.3062403820854427,72.1251972819522,0.38232836821388455
FRB20190311,2019-03-27 21:50:01.326029,58569.909737569775,250.18239200488622,37.34282434773402,317.23114003789874,2.9765269168607738,0.8797065444839974,63.24919867499016,0.2643592833649156
FRB20190439,2019-03-31 01:50:45.438969,58573.07691480288,66.67040443228845,71.0473206280221,687.1858148281389,0.5543289222515182,3.310600047261856,86.61542010378895,0.5726548456901157
FRB20190449,2019-04-02 10:23:55.805428,58575.43328478504,276.92033322172813,73.01213352693138,833.4267172922481,2.403364359250835,4.816067742021119,98.23002804377434,0.6945222644102067
FRB20190434,2019-04-03 02:19:36.712928,58576.09695269592,127.17050706074309,60.63178695246157,378.237561743699,3.3410593202724996,6.570699511209123,8.917169595575702,0.3151979681197492
FRB20190201,2019-04-03 03:11:53.808252,58576.13326166959,162.63636434540248,51.065931812260786,416.03924545321746,0.48283271734768696,1.609094257802809,40.200631899532446,0.3466993712110146
FRB20190440,2019-04-03 21:32:06.454172,58576.897296923285,62.67936072027037,74.87886183867549,695.7046346877332,0.3,4.912053158337793,70.85215181806326,0.5797538622397777
FRB20190299,2019-04-04 10:55:52.968130,58577.45547416817,335.0142772718099,68.96555233894111,873.2931946530275,0.9278891538866941,2.53044219367191,54.34218798227597,0.7277443288775229
FRB20190056,2019-04-07 21:34:58.634128,58580.89928974685,355.1868442651849,54.8682228640371,747.3569995919004,1.8468510237282414,3.0613101228385986,80.37851735548576,0.6227974996599169
FRB20190164,2019-04-09 20:48:54.565307,58582.86729820957,257.8142427203497,58.65816617126084,542.7503295046017,1.1477096605162402,4.853924938175764,24.053860748611875,0.45229194125383476
FRB20190422,2019-04-10 20:53:46.997230,58583.87068283831,54.060840294135,40.68299661734891,611.488248284375,3.640240893963143,6.528826196235858,35.50120580904665,0.5095735402369792
FRB20190409,2019-04-10 23:00:49.917383,58583.95891108082,157.5371246599411,82.3257981157194,508.424054535106,0.7729789155785879,4.659227049121571,56.59235037091757,0.42368671211258835
FRB20190190,2019-04-12 22:44:26.656581,58585.947530747464,302.35006903201935,45.576624846453,914.4578036775431,1.2468058219670048,2.872317222858706,27.822587469367164,0.7620481697312859
FRB20190222,2019-04-13 13:46:22.434680,58586.57387077176,249.27701447677308,30.009634781615084,565.4280392836508,5.638947135854886,8.68022760434279,43.82799056714594,0.4711900327363757
FRB20190283,2019-04-13 21:50:43.364465,58586.91022412575,109.1262081403183,67.68843771101925,539.2307219406745,0.31017727705593406,3.952176871479955,11.452636492925887,0.44935893495056206
FRB20190372,2019-04-14 09:57:39.631197,58587.415042027744,297.9136424040747,78.43229862315282,499.8264555893746,0.6694373188720247,2.49799930666309,9.935395026363114,0.4165220463244788
FRB20190259,2019-04-17 09:47:53.722665,58590.40826067899,192.89796641030927,57.184450058337276,192.3495371788855,0.9100206701249512,3.8094078427604816,50.9348503364395,0.16029128098240458
FRB20190037,2019-04-17 22:49:23.361916,58590.950964836986,170.867115269933,76.63899450002046,671.6362958857183,6.0804201074630955,1.8959341853068112,53.35877151460981,0.5596969132380986
FRB20190339,2019-04-18 03:04:54.270870,58591.12840591285,77.77374570345586,27.01852563523443,559.212868169675,4.287408257249993,3.03768278539534,55.11214905627708,0.4660107234747291
FRB20190370,2019-04-21 08:26:45.154316,58594.35191150829,132.39336631582427,41.98095461478611,627.2324836963438,3.6721875736102016,4.255717919030177,56.71709258206609,0.5226937364136198
FRB20190433,2019-04-21 17:30:14.142625,58594.72933035446,265.5030094052425,43.53274236583293,612.4088911449147,3.244975009371986,1.9218138368778113,51.64969254569614,0.5103407426207622
FRB20190206,2019-04-22 02:40:19.727470,58595.111339438314,78.02632803267923,39.67408387615575,474.2879343071959,0.3431591395044166,2.927807598396496,68.05098738750462,0.3952399452559966
FRB20190400,2019-04-23 22:05:42.982830,58596.92063637535,135.31978265247696,75.5690764638174,405.53342807545545,0.9315951627028878,3.0289824721740484,78.5043178112799,0.3379445233962129
FRB20190099,2019-04-29 03:23:12.124983,58602.14111255767,146.48686586023342,54.57957517942184,837.0758156320319,7.654520239959202,6.937146891570285,13.145224211796762,0.6975631796933599
FRB20190123,2019-05-01 12:09:52.475714,58604.506857357796,134.37064498656244,63.875573489965404,789.5793374657252,3.7465746105692364,3.200102985408519,80.01260203112759,0.6579827812214376
FRB20190454,2019-05-02 18:16:11.406020,58605.761243125235,221.40466849399198,61.61871526053936,876.3609156927313,1.4711295492265284,7.746794415553786,25.19547127341087,0.7303007630772761
FRB20190181,2019-05-05 06:05:02.897530,58608.25350575845,227.93449521384804,20.212579906416153,441.8243386941616,2.6560727323093487,9.898665149074384,50.670503870042616,0.3681869489118013
FRB20190546,2019-05-05 08:17:36.682823,58608.3455634586,161.49982714363531,75.18839785854804,611.9779062326022,4.713024770022415,5.3872519494548525,75.0214419139645,0.5099815885271685
FRB20190079,2019-05-07 21:02:19.983553,58610.87662018001,301.7215042733197,28.20170840427578,411.5084166476506,0.47311497725061885,2.4854506032593653,65.50842284716063,0.34292368053970884
FRB20190333,2019-05-08 02:23:20.373078,58611.09954135507,155.6992361988475,58.26524142611186,562.7811364276581,5.38084803161798,6.102907579151517,26.723021966533555,0.46898428035638173
FRB20190429,2019-05-09 04:31:16.290183,58612.18838298823,25.950360959522413,68.79489578724329,456.78330939688124,1.5425000562037687,1.1784737696881118,28.40371325788627,0.3806527578307344
FRB20190460,2019-05-09 16:35:23.155088,58612.69124022093,287.53710899564686,48.28468041703486,364.81350131665255,3.0473677537469293,2.443229570127711,85.428622297719,0.30401125109721044
FRB20190380,2019-05-10 09:22:18.011630,58613.39048624572,273.7043363239686,49.375672027037936,457.2311862664917,4.022246404461857,7.471997234217459,58.75529303819447,0.38102598855540976
FRB20190459,2019-05-11 02:32:05.422290,58614.10561831354,348.6559599339782,78.39415903574255,251.73051252822867,21.779589473960147,6.141334131021543,41.61374942266006,0.20977542710685723
FRB20190090,2019-05-11 22:56:12.419731,58614.955699302445,77.64305486317818,5.510398997708791,252.5909159119183,1.108020358578646,3.3538612014894436,84.91925887316584,0.21049242992659858
FRB20190132,2019-05-12 06:03:42.672705,58615.25257723038,186.8694426490385,41.731503808275605,221.92854004038765,3.8179169432895668,2.2100199440918034,45.03242470509307,0.18494045003365636
FRB20190040,2019-05-14 15:09:53.322195,58617.63186715503,210.7275711828308,77.41623339085383,940.1304933042928,1.877147946213698,2.5998130875042404,94.82650716350533,0.7834420777535773
FRB20190294,2019-05-20 03:09:00.980970,58623.131261353825,330.98111035719023,38.99267954614493,786.1337267167493,1.1707633494531529,8.701385357304106,51.221997573278706,0.6551114389306244
FRB20190588,2019-05-21 05:02:40.732117,58624.21019365876,231.32347183266896,69.41625500176332,554.0178515195041,3.836425992515582,4.520071859543399,37.49221791351791,0.4616815429329201
FRB20190587,2019-05-22 02:57:32.730523,58625.123295492165,335.92079928368076,41.74008326835908,369.03390616698925,6.0909329622895125,1.8685648226570484,31.109664423610983,0.3075282551391577
FRB20190539,2019-05-22 10:18:33.948653,58625.42955959089,132.45867046875043,37.72428353603963,649.5845052658385,0.3,9.256803463544452,94.16446006251721,0.5413204210548654
FRB20190556,2019-05-27 17:55:12.733258,58630.74667515345,285.91103925975034,73.71309318141786,1437.4877133477553,0.5105731243318936,5.609237857122843,23.794393943975955,1.1979064277897962
FRB20190562,2019-05-30 07:50:32.562313,58633.32676576751,208.79416347412726,38.27447593493993,1155.597820346393,0.36036747150231613,4.130410398157739,20.73257790906746,0.9629981836219942
FRB20190179,2019-05-31 14:03:01.483764,58634.58543383986,198.08155517625423,42.31614074094644,770.02994216168,10.130810773989413,2.195849858552354,74.250242683375,0.6416916184680667
FRB20190590,2019-06-02 00:22:41.150015,58636.0157540511,229.02385129496378,46.892708601065245,671.8094736249701,2.8509718165995364,6.342580297325076,35.24826243142786,0.5598412280208084
FRB20190021,2019-06-02 17:53:55.168568,58636.74577741398,163.36423489811014,45.51735128798519,640.1556846249433,0.6112497565076587,2.3076031886313464,46.54183397452304,0.5334630705207861
FRB20190262,2019-06-03 09:24:28.513497,58637.391996684,272.2187984022886,52.05609767591671,776.412579423829,5.819022284170449,4.604915789790555,73.98069312830171,0.6470104828531908
FRB20190066,2019-06-04 07:29:19.076412,58638.31202634736,50.27445171227264,19.95070493981531,614.3530387572521,4.334910985628029,4.091930290222397,17.414560517133808,0.5119608656310434
FRB20190430,2019-06-06 13:49:17.055655,58640.57589184785,25.652421995493096,62.27404681327361,426.48200213703615,0.9387589403085236,5.041839495142948,79.80334473097425,0.35540166844753013
FRB20190152,2019-06-08 15:50:14.058806,58642.65988493989,21.696260504241906,36.07179441613569,350.35903721727936,1.7315393467863367,9.140672400710852,73.06500620685894,0.2919658643477328
FRB20190576,2019-06-11 01:05:27.883734,58645.04546161729,283.9013872820663,45.36722232637979,1103.9133238515674,7.626790674024478,3.150079392590355,45.775080145920526,0.9199277698763062
FRB20190519,2019-06-14 16:57:21.233523,58648.70649575837,88.8043912277843,38.252768372556964,704.0567184398952,0.3,8.859807877879506,25.577716819864953,0.5867139320332461
FRB20190589,2019-06-16 08:00:10.027811,58650.33344939596,151.6492991858659,49.30684754898727,193.93133492478293,11.665621993444487,7.260318280782364,20.418020718591073,0.16160944577065245
FRB20190005,2019-06-20 19:32:09.579967,58654.81399976813,177.22002832129252,28.438197933400726,383.18971249064765,7.259012942742001,5.052533403310045,36.25207238914288,0.31932476040887303
FRB20190004,2019-06-20 20:10:11.534978,58654.840411284466,307.5786336130485,40.034312503750726,639.4559852222117,2.142333393709698,4.692339676005681,50.38189683225937,0.5328799876851764
FRB20190318,2019-06-21 07:09:55.733026,58655.298561724834,332.192588584822,61.383339302999374,446.576939632682,0.430805996448789,7.812368988895343,76.32251105071553,0.3721474496939017
FRB20190209,2019-06-26 02:02:08.128507,58660.08481630216,231.10974015957575,40.218354119592234,536.0453373420286,1.4410908444462138,0.9329147372633092,85.61860872917794,0.44670444778502383
FRB20190111,2019-06-26 12:53:43.544527,58660.537309543135,156.8099933326559,42.654643285612075,495.2620185963532,7.604065335235701,2.5937512623680723,62.60167025561033,0.41271834883029435
FRB20190202,2019-06-26 23:36:09.383063,58660.983441933604,211.1790467431707,50.25072725443303,439.8979720424202,1.0984345416848071,7.362484506947541,93.41027478223285,0.3665816433686835
FRB20190505,2019-06-28 01:34:23.397541,58662.06554858265,302.653090084032,58.05875408031167,353.57478334087887,0.980652977267922,2.677688992966393,15.16486699639875,0.29464565278406574
FRB20190353,2019-06-28 09:55:00.277320,58662.41319765417,43.6985781920744,41.382524810057404,455.23252586771815,1.8551206832905875,1.1897744824084198,13.35788043546532,0.37936043822309845
FRB20190254,2019-07-05 14:16:09.778478,58669.59455762127,202.42685371604753,12.525270658093007,823.5627165427903,0.48310800827918987,6.331763864541674,41.06699206843517,0.6863022637856586
FRB20190031,2019-07-06 17:22:26.293807,58670.72391543758,254.4397980787605,24.399433227241865,515.2994344604901,2.6113479383586227,4.107605900656032,40.432690199647595,0.4294161953837418
FRB20190597,2019-07-08 16:33:58.374644,58672.69025896579,211.59696991039135,57.12446360187336,665.332233697425,5.900843057652091,17.208169950025702,38.54406459482648,0.5544435280811875
FRB20190342,2019-07-09 15:44:42.508447,58673.65604755146,54.728947126313315,49.288007230580206,903.2300524384319,0.3100092722278531,2.5199910712641147,40.40524970650857,0.75269171036536
FRB20190317,2019-07-09 18:10:29.033263,58673.757280477585,310.3252136181441,39.87559803390318,301.309751911807,0.5418119985410378,4.86418443963292,59.26716866529378,0.25109145992650583
FRB20190175,2019-07-10 22:20:59.115304,58674.931239760466,92.36260213249095,69.69544733247707,297.3854216072257,5.757867567640262,2.667366440532703,77.63726975168527,0.24782118467268807
FRB20190239,2019-07-13 22:28:07.157342,58677.936193950714,288.1283428160502,61.08684092499675,464.0781677820792,2.299185388881456,8.313876341493707,56.38708507493426,0.386731806485066
FRB20190387,2019-07-14 07:06:40.357912,58678.2963004388,288.55336027787627,62.14675085899887,503.5063692418633,0.3225482955599744,6.645966754243929,64.61946018302925,0.4195886410348861
FRB20190014,2019-07-19 02:21:36.497529,58683.09833909177,348.9884360407035,40.4509793430105,447.0493413026433,11.281985992076939,7.428656908842643,31.756866819918436,0.3725411177522028
FRB20190592,2019-07-19 03:48:31.024834,58683.158692417055,42.60102873241944,61.74181181144155,456.48180804017215,0.8386610408423189,3.8836263131931,48.65054114437788,0.38040150670014344
FRB20190015,2019-07-20 19:52:13.868214,58684.82793828951,92.92803577240592,39.63527166839576,596.9023450203163,5.124845045779773,6.575751793901944,30.398968054141932,0.49741862085026356
FRB20190049,2019-07-22 09:58:30.328359,58686.415628800445,43.95956904360965,60.133446260430276,577.7325985735536,7.004578201462792,5.181836326274004,32.384350441654064,0.481443832144628
FRB20190167,2019-07-24 05:42:23.231909,58688.23776888783,43.87899360130112,58.486430428447925,504.6349840052415,0.59168872365918,0.5915651613693731,67.26759747104484,0.42052915333770124
FRB20190117,2019-07-24 07:03:40.131090,58688.29421448021,131.92615255370325,80.17587162095509,474.9568763487959,0.4704558970347219,7.1781572379622425,80.49923376090203,0.3957973969573299
FRB20190493,2019-07-25 23:49:26.679146,58689.99266989752,236.21826156518574,37.5456547421376,639.6517498881885,0.3,5.450465802603955,24.910785832326976,0.5330431249068238
FRB20190598,2019-07-30 13:21:19.491451,58694.5564755955,66.41145112811017,58.892543353089295,687.058899783426,15.169362480415318,3.104877603993242,76.48867944105494,0.572549083152855
FRB20190234,2019-08-02 18:59:08.589597,58697.79107163885,81.59630480171569,62.79727942766284,818.4496987730128,3.4118373079631663,4.69253217380789,79.56766542086538,0.6820414156441773
FRB20190368,2019-08-03 09:23:27.680146,58698.391292594286,161.9224735756761,90.0,455.0368555402571,5.608726732706711,0.6941623973705218,18.556260167113656,0.3791973796168809
FRB20190057,2019-08-03 14:25:46.647750,58698.60123434896,347.44273071697637,49.095714029915534,362.16419360739474,1.3417602865174936,3.426771052056602,54.894798926512536,0.30180349467282896
FRB20190071,2019-08-06 14:14:53.198585,58701.593671279916,242.43567599697025,17.51212218803866,542.6995628826163,3.1126304591668363,2.3852069721740268,50.906462694418465,0.4522496357355136
FRB20190026,2019-08-07 15:25:37.182438,58702.642791463404,121.32114351526307,47.6974833533462,625.4746174089419,0.8765916697523255,4.315720245977161,76.26357598360785,0.5212288478407849
FRB20190013,2019-08-21 12:16:18.583050,58716.5113261927,140.78935319463386,63.63513878085149,452.1557295591875,3.8298906934153334,5.287882829068113,42.71605990518867,0.3767964412993229
FRB20190561,2019-08-22 04:41:53.392035,58717.19575685225,23.347294013868606,53.56239410232766,1260.6308116370888,1.1390305916727939,6.069652791976283,45.90563198355239,1.0505256763642405
FRB20190297,2019-08-25 07:46:35.769421,58720.32402510903,306.51298478823446,25.669677098905993,550.3050898944994,4.877235463950573,9.169791562589774,40.82288511213111,0.4585875749120828
FRB20190131,2019-09-01 04:59:35.733015,58727.20805246545,310.8001138458571,54.46797055340605,518.7633644562097,0.3,3.010041840966223,72.70176497188704,0.4323028037135081
FRB20190468,2019-09-02 20:05:55.090648,58728.837443178796,46.11446869183201,52.39345413464377,407.0293354155427,8.090456595187867,3.2716020140316515,89.72104207905855,0.33919111284628556
FRB20190213,2019-09-03 13:47:50.829445,58729.57489385932,140.72615852598528,77.0718737944884,366.38246641492395,1.1087949447580812,4.043654556223381,78.12125102985556,0.30531872201243665
FRB20190173,2019-09-06 00:18:32.299927,58732.01287384175,38.47569231410778,47.73583543820634,193.43839894794684,1.26853384621302,3.633321735753269,58.059592180605286,0.1611986657899557
FRB20190124,2019-09-07 14:08:09.857768,58733.589002983426,81.81706581473453,23.385447575962854,635.7253278821238,9.876792338994424,3.0380393930861533,94.24826786071763,0.5297711065684365
FRB20190542,2019-09-08 08:43:58.543072,58734.36387202629,110.01751757647736,82.3583574832914,446.3099248240222,0.3,1.9328231048034565,78.2967939652569,0.3719249373533518
FRB20190108,2019-09-08 12:48:56.840831,58734.53399121332,290.8245390988531,65.68024466177046,829.3352999344116,1.6498790461485546,7.146038674196015,23.714860980171387,0.691112749945343
FRB20190215,2019-09-17 18:54:21.669897,58743.787750808995,178.83606918930099,69.64712333460432,712.5916217396915,2.7387116244710907,9.01074474242919,27.09105757540887,0.5938263514497429
FRB20190158,2019-09-18 05:06:52.762033,58744.213110671684,102.55424470629222,55.039435273756766,1039.131176111624,1.6159360851107294,2.206636425307188,98.70594351349244,0.8659426467596867
FRB20190151,2019-09-20 07:41:11.352221,58746.32027028033,333.7324361266704,83.78232462604518,505.24300873102055,8.365725418813993,5.31873936702748,81.45772246470952,0.4210358406091838
FRB20190585,2019-09-20 23:01:36.701367,58746.95945256212,264.83872112610834,68.84776944701878,745.891768810227,7.89851462008204,5.886700956454331,30.022024943468264,0.6215764740085225
FRB20190189,2019-09-22 19:52:41.537510,58748.82825853599,147.9702491304137,22.94342684387409,722.982926640211,0.3,6.8670084762309775,84.93880080542631,0.6024857722001759
FRB20190155,2019-09-23 01:12:45.127160,58749.05052230509,36.511498241717945,76.92879760680529,637.9996418163431,3.018703973023837,4.500601882414652,17.734062286799308,0.5316663681802859
FRB20190225,2019-09-25 04:02:52.180808,58751.168659500094,37.479473778299884,72.88799170989486,411.5311378044016,0.42456781150910067,8.70614117821472,87.86503070776978,0.34294261483700134
FRB20190537,2019-09-28 20:18:29.209720,58754.84617140879,72.89300165948546,13.248772368362765,888.9045305635452,1.9739207161373056,3.2710735918179585,19.873991484273795,0.7407537754696211
FRB20190329,2019-09-29 06:22:13.454726,58755.26543350377,48.6598640957362,60.99054341510882,1012.0489376494962,0.3,2.1772142185826744,48.535486493444076,0.8433741147079136
FRB20190105,2019-09-30 23:23:59.215317,58756.97499091802,145.49051579437187,42.42227934523527,709.6348784114923,8.335847842271553,5.961402536950833,55.098354022737354,0.5913623986762436
FRB20190319,2019-10-02 00:23:00.109556,58758.01597349023,175.34229077481692,67.50598009328114,302.52695165530577,1.7556437797202247,7.0300260507647625,33.738557641607755,0.25210579304608816
FRB20190141,2019-10-03 16:50:19.443446,58759.70161392877,275.3579741551662,40.819704820614554,479.98674934669253,2.978674040250126,7.628460433263464,53.67941884521564,0.39998895778891047
